ID,Projeto,Tipo,Situação,Título,Descrição,Últimas notas
111449,Subproj HORUS,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 49    (dias decorridos)
*QDAos*: 7     (dias acordados)
*IAOS* : 6.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
111364,Subproj HORUS,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 49    (dias decorridos)
*QDAos*: 7     (dias acordados)
*IAOS* : 6.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
111434,Subproj HORUS,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 35    (dias decorridos)
*QDAos*: 7     (dias acordados)
*IAOS* : 4.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
111601,subproj Hemovida Web Coagulopatias,Ordem de Serviço,OS - Emissão de NF-e,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
111464,Subproj HORUS WS,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 44    (dias decorridos)
*QDAos*: 7     (dias acordados)
*IAOS* : 5.29 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
111394,Subproj HORUS,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 41    (dias decorridos)
*QDAos*: 7     (dias acordados)
*IAOS* : 4.86 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
111399,Subproj HORUS,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 43    (dias decorridos)
*QDAos*: 7     (dias acordados)
*IAOS* : 5.14 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
114178,SubProj SIA,Ordem de Serviço,OS - Em andamento,Ordem de Serviço,,
114031,SubProj SIA,Ordem de Serviço,OS - Em andamento,Ordem de Serviço,,
111893,SubProj SIA,Demanda,Demanda - Entregue,Nova versão SIA  - cpt 08/2024,"*Justificativa*
Aprimorando do SIA para operacionalizar o Programa Mais Acesso a Especialistas (PMAE).

*Escopo*
1- Disponibilizar versão do SIA, referente à competência 08/2024, com as seguintes alterações:

Para APACs do PMAE, não permitir a quantidade ZERO (000) para os procedimentos realizados (principais e/ou secundários)

OBS: Essas APAC podem ser identificadas pelo quinto dígito 7 ou pelo procedimento principal do Grupo 09 do SIGTAP.",
113974,Subproj GAL,Ordem de Serviço,OS - Emissão de NF-e,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Crítico * 3% sobre valor da OS 

*Glosa*: 0.0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
113809,Subproj GAL,Ordem de Serviço,OS - Emissão de NF-e,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
113804,Subproj GAL,Ordem de Serviço,OS - Emissão de NF-e,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Crítico * 3% sobre valor da OS 

*Glosa*: 0.0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
113794,Subproj GAL,Ordem de Serviço,OS - Emissão de NF-e,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
113787,Subproj GAL,Ordem de Serviço,OS - Emissão de NF-e,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Crítico * 3% sobre valor da OS 

*Glosa*: 0.0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
113272,Subproj GAL,Ordem de Serviço,OS - Emissão de NF-e,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
113277,Subproj GAL,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 5    (dias decorridos)
*QDAos*: 1     (dias acordados)
*IAOS* : 4.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112460,Subproj GAL,Demanda,Demanda - Entregue,(30 SE)  Módulo Ambiental - Impressão do Mapa de Trabalho na Alocação,"Após receber e alocar os ensaios, a aplicação pergunta se quer imprimir o mapa de trabalho , gerando um arquivo PDF. Neste momento a aplicação está demorando para carregar o PDF e as vezes não gera o arquivo.
Apesar de existir o mapa de trabalho na impressão, a bancada prefere utilizar essa a funcionalidae de imprimir mapa de  trabalho na alocação do ensaio, quando está realizando a análise do ensaio. ","Prezado Donizete.

Segue para sua análise, aprovação e seguimento."
113307,Subproj GAL,Demanda,Demanda - Entregue,(5474 CGLAB) Módulo Nacional - Tabela de agrupamento II 2024,"Atualizar a tabela de agrupamento do Módulo Nacional , conforme definições em anexo.",Para análise e implementação.
112997,Subproj GAL,Demanda,Demanda - Entregue,(5243 CE) Módulo Ambiental - Inclusão de Resultado,"
Solicitação 230413000235 está com a analise físico químico com status de alocada, porém não se consegue fazer nenhuma alteração na análise para colocar resultado, pois ele não aparece na aba de entrada de resultados.  ",Para análise e correção.
112461,Subproj GAL,Demanda,Demanda - Entregue,(26 CGLAB) Módulo Biologia Médica Inclusão no pré-tabelado anticorpo,"Inclusão no Pré-tabelado: ""Anticorpo?:

Oropouche

Orthopox Vírus

Monkeypox vírus

Varicella Zoster monoclonal

Varicella Zoster policlonal

Observações:
1. Colocar a tabela em ordem alfabética .
2. Inclusão dos itens abaixo relacionados (escritos por extenso e com letra minúscula)","Prezado Donizete.

Segue para sua análise, aprovação e seguimento."
112996,Subproj GAL,Demanda,Demanda - Entregue,(4944 PR)  Módulo Ambiental -  Forma de Abastecimento SAA," Forma de Abastecimento SAA na aplicação do PR:
]Ao cadastrar uma solicitação de SAA, para a UT 123- CAMPO LARGO
Campo: Procedência da Coleta
SISTEMA DE DISTRIBUIÇÃO

Campo: Ponto de coleta
CAVALETE/HIDROMETRO

Campo : Área
O mesmo deveria puxar os bairros que são atendidos por essa UT, contudo o campo é OBRIGATORIO, e não indica que não existe nada cadastrado no sistema.

No Sisagua o bairro estão corretos e atualizados (anexo).

Feito também atualização no Gal no dia 16/03/23, o campo Área no relatório indica que não há nada cadastrado (conforme anexo)

Em anexo as telas das atualizações e  cadastro na referida UT.",Para análise e correção.
112995,Subproj GAL,Demanda,Demanda - Entregue,(5078 PE ) Módulo Ambiental  -  Fechamento da Solicitação," Fechamento da Solicitação - Estado de Pernambuco:
As solicitações 230160000088 e 230160000085 foram abertas pelo mesmo laboratório e enviados para o mesmo laboratório executor, porém ao liberar a 230160000088, ela não vai para a tela de Fechar a Solicitação. Ela está na tela de Fechar a Solicitação de outro laboratório executor da rede.

Laboratório de cadastro
CNES: 2315173 - VIGIAMB DE CHA DE ALEGRIA

Laboratório executor
CNES: 5856752 - I GERENCIA REGIONAL DE SAUDE RECIFE",Para análise e correção.
112851,SubProj SIA,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 33    (dias decorridos)
*QDAos*: 5     (dias acordados)
*IAOS* : 5.6 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
106943,SubProj SIA,Demanda,Demanda - Entregue,Nova versão APAC - cpt 07/2024,"*Justificativa*
Operacionalização do Programa Mais Acesso a Especialistas (PMAE).

*Escopo*

1- Disponibilizar versão da APAC referente à competência 07/2024, com seguintes alterações:

(i) A partir da competência 07/2024, o sistema deverá reconhecer uma APAC do Programa Mais Acesso a Especialistas (PMAE) quando:

* O procedimento principal possuir o Atributo Complementar ""053"" no SIGTAP; e
* O quinto dígito do número de autorização ser preenchido com valor ""7"";
* O caráter de atendimento ser ""01 - Eletivo"".

(ii) Uma numeração de APAC com quinto dígito ""7"" só deve ser permitida para procedimento APAC principal que possua atributo complementar ""053 - Programa Mais Acesso a Especialistas (PMAE)""

(iii) APAC com procedimento principal com Atributo Complementar ""053"" no SIGTAP só deve admitir os motivos de saída:
* 1.1 - Alta Curado;
* 1.2 - Alta Melhorado;
* 1.4 - Alta a pedido;
* 1.5 - Alta com previsão de retorno para acompanhamento do paciente;
* 4.1 - Óbito - Com declaração de óbito fornecida pelo médico assistente;
* 4.2 - Óbito - Com declaração de óbito fornecida pelo Instituto Médico Legal - IML; e
* 4.3 - Óbito - Com declaração de óbito fornecida pelo Serviço de Verificação de óbito - SVO.

(iv) Quando o procedimento principal possuir a regra condicionada ""0011 - CONDICIONA O REGISTRO DE PROCEDIMENTOS SECUNDÁRIOS NA APAC"", a APAC deverá exigir o registro de, pelo menos, 2 procedimentos secundários, sendo um deles, obrigatoriamente, o ?03.01.01.007-2? *OU* o ?03.01.01.030-7?..

(v) Caso o procedimento principal possua o atributo complementar código ""054 - APAC com validade fixa de 2 competências"", o período entre a data de início e fim de validade da APAC deve ser de 2 competências e com apresentação única, não admitindo APAC de continuidade.

(vi) Quando o procedimento principal for do subgrupo 0901 e o secundário possuir o atributo complementar ?055 - Exige data do resultado diagnóstico de Neoplasia?, deve ser obrigatório o preenchimento da tela de dados complementares da Quimioterapia com os campos listados abaixo (os demais campos da tela não deverão ser habilitados para preenchimento):

|_.Campo|_.Preenchimento Obrigatório|
| Data diagnóstico cito/histopatologico | Sim |
| CID Principal  | Sim |
| CID secundário| Não |

(vii) Os procedimentos secundários que possuírem o atributo complementar ""040 - Registro no SISCAN?, deverão passar a *poder* ser registrados também na APAC, como procedimentos secundários do Subgrupo 0901, sem alteração nas regras já existentes no BPA.

Observação: Os procedimentos principais de OCI terão a Regra Condicionada 0009 (já existente no SIGTAP), a qual condiciona que os secundários não terão valor. Ou seja, o valor da OCI deverá ser calculado apenas com o valor do procedimento principal.

",
110714,SubProj SIA,Demanda,Demanda - Entregue,Criar versão mensal obrigatória BDSIA - 07/2024,"Objetivo
Realizar as modificações necessárias no banco de dados do SIA e na aplicação para disponibilizar aos gestores municipais e estaduais as regras mais atuais para o processamento e faturamento ambulatorial.

Justificativa
Pelo fato do SIA ser uma aplicação de processamento descentralizada, faz-se necessário atualizar a aplicação e banco de dados de forma a atender às mudanças de modelo de financiamento da tabela do SUS e das regras de negócios estabelecidas nas políticas nacionais.

Escopo
Disponibilizar a versão obrigatória do BDSIA referente à competência 07/2024",
110715,SubProj SIA,Demanda,Demanda - Entregue,Criar versão mensal não obrigatória BDSIA - 08/2024,"Objetivo
Realizar as modificações necessárias no banco de dados do SIA e na aplicação para disponibilizar aos gestores municipais e estaduais as regras mais atuais para o processamento e faturamento ambulatorial.

Justificativa
Pelo fato do SIA ser uma aplicação de processamento descentralizada, faz-se necessário atualizar a aplicação e banco de dados de forma a atender às mudanças de modelo de financiamento da tabela do SUS e das regras de negócios estabelecidas nas políticas nacionais.

Escopo
Disponibilizar a versão não obrigatória do BDSIA referente à competência 08/2024",
111439,Subproj HORUS,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 35    (dias decorridos)
*QDAos*: 7     (dias acordados)
*IAOS* : 4.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112722,Subproj GAL,Ordem de Serviço,OS - Emissão de NF-e,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112712,Subproj GAL,Ordem de Serviço,OS - Emissão de NF-e,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112673,Subproj GAL,Ordem de Serviço,OS - Emissão de NF-e,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112707,Subproj GAL,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 19    (dias decorridos)
*QDAos*: 12     (dias acordados)
*IAOS* : 0.58 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112717,Subproj GAL,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 5    (dias decorridos)
*QDAos*: 2     (dias acordados)
*IAOS* : 1.5 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112678,Subproj GAL,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 5    (dias decorridos)
*QDAos*: 2     (dias acordados)
*IAOS* : 1.5 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112683,Subproj GAL,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 5    (dias decorridos)
*QDAos*: 2     (dias acordados)
*IAOS* : 1.5 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112702,Subproj GAL,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 5    (dias decorridos)
*QDAos*: 2     (dias acordados)
*IAOS* : 1.5 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
111369,Subproj HORUS,Ordem de Serviço,OS - Emissão de NF-e,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112564,Subproj HORUS,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 20    (dias decorridos)
*QDAos*: 7     (dias acordados)
*IAOS* : 1.86 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
111459,Subproj HORUS,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 28    (dias decorridos)
*QDAos*: 7     (dias acordados)
*IAOS* : 3.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112604,Subproj HORUS,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 19    (dias decorridos)
*QDAos*: 7     (dias acordados)
*IAOS* : 1.71 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
111379,Subproj HORUS,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 28    (dias decorridos)
*QDAos*: 7     (dias acordados)
*IAOS* : 3.0 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
111349,Subproj HORUS,Ordem de Serviço,OS - Entregue,Ordem de Serviço,,"
*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*IAOS = ( QDDos - QDAos ) / QDAos*

*QDDos*: 29    (dias decorridos)
*QDAos*: 7     (dias acordados)
*IAOS* : 3.14 (índice)

*Resultado*: Inaceitável

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112112,Subproj Plataforma Brasil,Ordem de Serviço,OS - Emissão de NF-e,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112102,Subproj Plataforma Brasil,Ordem de Serviço,OS - Emissão de NF-e,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112097,Subproj Plataforma Brasil,Ordem de Serviço,OS - Emissão de NF-e,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112092,Subproj Plataforma Brasil,Ordem de Serviço,OS - Emissão de NF-e,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112087,Subproj Plataforma Brasil,Ordem de Serviço,OS - Emissão de NF-e,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112082,Subproj Plataforma Brasil,Ordem de Serviço,OS - Emissão de NF-e,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112072,Subproj Plataforma Brasil,Ordem de Serviço,OS - Emissão de NF-e,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112067,Subproj Plataforma Brasil,Ordem de Serviço,OS - Emissão de NF-e,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
112062,Subproj Plataforma Brasil,Ordem de Serviço,OS - Emissão de NF-e,Ordem de Serviço,,"
*Avaliação da Qualidade - Níveis Mínimos de Serviços Exigidos*

*Índice de Atraso na Execução dos Sprints (IAES)*

*Crítico*: 0 * 2% sobre valor da OS
*Inaceitável*: 0 * 5% sobre valor da OS

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 01, Anexo I - Termo de Referência. 



 ****************** 


*Índice de Atraso na Execução da Ordem de Serviço (IAOS)*

*Resultado*: Aceitável 

*Glosa*: 0

Cálculo conforme item 7.4.3 - Tabela 02, Anexo I - Termo de Referência. 

"
